team_id,team_url,fifa_version,fifa_update,fifa_update_date,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
113012,/team/113012/spain/210050,21,50,2021-07-09,Spain,2136,World Cup Women,,45,Spain,78,78,77,78,35279765,Wanda Metropolitano,113003,4,,,,26.64,24.87,227190,227203,227203,227203,227203,227192,227203,227192,Press After Possession Loss,5,7,,,,,Balanced,,,6,4,3,3,,,,,,,,
113001,/team/113001/china-pr/210050,21,50,2021-07-09,China PR,2136,World Cup Women,,155,China PR,77,79,76,78,466607,Stadion Olympik,113006,5,,,,26.82,27.22,226922,226917,226917,226917,226917,226915,226917,226917,Balanced,4,5,,,,,Balanced,,,6,3,3,3,,,,,,,,
113007,/team/113007/norway/210050,21,50,2021-07-09,Norway,2136,World Cup Women,,36,Norway,77,77,78,79,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.91,25.17,227282,227102,227102,227102,227102,227102,227102,227323,Pressure On Heavy Touch,5,6,,,,,Long Ball,,,5,5,3,3,,,,,,,,
113984,/team/113984/scotland/210050,21,50,2021-07-09,Scotland,2136,World Cup Women,,42,Scotland,77,78,78,77,37296295,Stadion Olympik,113002,2,,,,27.55,27.74,245875,245879,245879,245879,245879,245872,245872,245872,Balanced,6,4,,,,,Long Ball,,,8,3,3,3,,,,,,,,
113258,/team/113258/new-zealand/210050,21,50,2021-07-09,New Zealand,2136,World Cup Women,,198,New Zealand,74,67,74,77,37524489,Arena d'Oro,112998,2,,,,28.27,26.74,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,4,,,,,Long Ball,,,4,3,3,3,,,,,,,,
113010,/team/113010/mexico/210050,21,50,2021-07-09,Mexico,2136,World Cup Women,,83,Mexico,73,72,72,73,,Estadio Azteca,113009,3,,,,23.91,23.52,227452,227466,227466,227466,227466,227452,227466,227466,Pressure On Heavy Touch,6,7,,,,,Long Ball,,,6,4,3,3,,,,,,,,
113009,/team/113009/united-states/210049,21,49,2021-07-07,United States,2136,World Cup Women,,95,United States,86,89,86,84,37350129,Lumen Field,113000,10,,,,29.91,29.3,226177,226328,226328,226330,226328,226328,226330,226328,Balanced,4,4,,,,,Balanced,,,4,4,3,3,,,,,,,,
113004,/team/113004/germany/210049,21,49,2021-07-07,Germany,2136,World Cup Women,,21,Germany,83,84,84,81,35280557,BayArena,113009,10,,,,25.91,24.74,226302,226308,226308,226308,226308,226308,226308,226308,Pressure On Heavy Touch,6,6,,,,,Balanced,,,6,6,3,3,,,,,,,,
113002,/team/113002/england/210049,21,49,2021-07-07,England,2136,World Cup Women,,14,England,82,81,81,83,35280567,Wembley Stadium,113003,6,,,,27.82,27.26,226358,226358,227254,226358,226358,227255,235659,227254,Balanced,5,5,,,,,Balanced,,,5,3,3,3,,,,,,,,
113003,/team/113003/france/210049,21,49,2021-07-07,France,2136,World Cup Women,,18,France,82,85,81,82,464820,Parc des Princes,113002,7,,,,26.82,25.91,227318,227350,227318,227350,227350,227331,227331,227350,Balanced,5,6,,,,,Balanced,,,6,5,3,3,,,,,,,,
113011,/team/113011/netherlands/210049,21,49,2021-07-07,Netherlands,2136,World Cup Women,,37,Poland,81,82,84,79,455803,Johan Cruijff ArenA,113004,8,,,,27.0,25.7,233749,233747,233747,233747,233747,233747,233747,233747,Pressure On Heavy Touch,5,6,,,,,Balanced,,,5,6,3,3,,,,,,,,
112998,/team/112998/australia/210049,21,49,2021-07-07,Australia,2136,World Cup Women,,195,Australia,79,80,78,79,37303727,Eastpoint Arena (Football Ground),113258,5,,,,26.73,26.96,227125,227112,227109,227109,227112,227125,227112,227112,Balanced,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
112999,/team/112999/brazil/210049,21,49,2021-07-07,Brazil,2136,World Cup Women,,54,Brazil,79,82,78,80,37469773,O Dromo,113009,8,,,,30.91,31.3,245204,245205,245206,245205,245206,245205,245194,245194,Balanced,5,5,,,,,Balanced,,,5,4,3,3,,,,,,,,
113006,/team/113006/japan-women/210049,21,49,2021-07-07,Japan Women,2136,World Cup Women,,163,Japan,79,79,79,80,37347540,Panasonic Stadium Suita,113009,8,,,,25.91,24.43,226997,227030,227030,227030,227030,227018,227030,227030,Balanced,5,7,,,,,Balanced,,,4,5,3,3,,,,,,,,
113008,/team/113008/sweden/210049,21,49,2021-07-07,Sweden,2136,World Cup Women,,46,Sweden,79,80,79,78,35279752,Stadion Neder,113007,8,,,,29.55,27.43,226975,226968,226968,226968,226968,233364,226987,226987,Pressure On Heavy Touch,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113000,/team/113000/canada/210049,21,49,2021-07-07,Canada,2136,World Cup Women,,70,Canada,78,78,78,78,37428117,BC Place Stadium,113009,7,,,,27.73,27.3,226359,226359,226359,226359,226359,226359,226359,226359,Balanced,7,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113012,/team/113012/spain/210049,21,49,2021-07-07,Spain,2136,World Cup Women,,45,Spain,78,78,77,78,35279765,Wanda Metropolitano,113003,4,,,,26.64,24.87,227190,227203,227203,227203,227203,227192,227203,227192,Press After Possession Loss,5,7,,,,,Balanced,,,6,4,3,3,,,,,,,,
113001,/team/113001/china-pr/210049,21,49,2021-07-07,China PR,2136,World Cup Women,,155,China PR,77,79,76,78,466607,Stadion Olympik,113006,5,,,,26.82,27.22,226922,226917,226917,226917,226917,226915,226917,226917,Balanced,4,5,,,,,Balanced,,,6,3,3,3,,,,,,,,
113007,/team/113007/norway/210049,21,49,2021-07-07,Norway,2136,World Cup Women,,36,Norway,77,77,78,79,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.91,25.17,227282,227102,227102,227102,227102,227102,227102,227323,Pressure On Heavy Touch,5,6,,,,,Long Ball,,,5,5,3,3,,,,,,,,
113984,/team/113984/scotland/210049,21,49,2021-07-07,Scotland,2136,World Cup Women,,42,Scotland,77,78,78,77,37296295,Stadion Olympik,113002,2,,,,27.55,27.74,245875,245879,245879,245879,245879,245872,245872,245872,Balanced,6,4,,,,,Long Ball,,,8,3,3,3,,,,,,,,
113258,/team/113258/new-zealand/210049,21,49,2021-07-07,New Zealand,2136,World Cup Women,,198,New Zealand,74,67,74,77,37524489,Arena d'Oro,112998,2,,,,28.27,26.74,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,4,,,,,Long Ball,,,4,3,3,3,,,,,,,,
113010,/team/113010/mexico/210049,21,49,2021-07-07,Mexico,2136,World Cup Women,,83,Mexico,73,72,72,73,,Estadio Azteca,113009,3,,,,23.91,23.52,227452,227466,227466,227466,227466,227452,227466,227466,Pressure On Heavy Touch,6,7,,,,,Long Ball,,,6,4,3,3,,,,,,,,
113009,/team/113009/united-states/210048,21,48,2021-07-05,United States,2136,World Cup Women,,95,United States,86,89,86,84,37350129,Lumen Field,113000,10,,,,29.91,29.3,226177,226328,226328,226330,226328,226328,226330,226328,Balanced,4,4,,,,,Balanced,,,4,4,3,3,,,,,,,,
113004,/team/113004/germany/210048,21,48,2021-07-05,Germany,2136,World Cup Women,,21,Germany,83,84,84,81,35280557,BayArena,113009,10,,,,25.91,24.74,226302,226308,226308,226308,226308,226308,226308,226308,Pressure On Heavy Touch,6,6,,,,,Balanced,,,6,6,3,3,,,,,,,,
113002,/team/113002/england/210048,21,48,2021-07-05,England,2136,World Cup Women,,14,England,82,81,81,83,35280567,Wembley Stadium,113003,6,,,,27.82,27.26,226358,226358,227254,226358,226358,227255,235659,227254,Balanced,5,5,,,,,Balanced,,,5,3,3,3,,,,,,,,
113003,/team/113003/france/210048,21,48,2021-07-05,France,2136,World Cup Women,,18,France,82,85,81,82,464820,Parc des Princes,113002,7,,,,26.82,25.91,227318,227350,227318,227350,227350,227331,227331,227350,Balanced,5,6,,,,,Balanced,,,6,5,3,3,,,,,,,,
113011,/team/113011/netherlands/210048,21,48,2021-07-05,Netherlands,2136,World Cup Women,,37,Poland,81,82,84,79,455803,Johan Cruijff ArenA,113004,8,,,,27.0,25.7,233749,233747,233747,233747,233747,233747,233747,233747,Pressure On Heavy Touch,5,6,,,,,Balanced,,,5,6,3,3,,,,,,,,
112998,/team/112998/australia/210048,21,48,2021-07-05,Australia,2136,World Cup Women,,195,Australia,79,80,78,79,37303727,Eastpoint Arena (Football Ground),113258,5,,,,26.73,26.96,227125,227112,227109,227109,227112,227125,227112,227112,Balanced,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
112999,/team/112999/brazil/210048,21,48,2021-07-05,Brazil,2136,World Cup Women,,54,Brazil,79,82,78,80,37469773,O Dromo,113009,8,,,,30.91,31.3,245204,245205,245206,245205,245206,245205,245194,245194,Balanced,5,5,,,,,Balanced,,,5,4,3,3,,,,,,,,
113006,/team/113006/japan-women/210048,21,48,2021-07-05,Japan Women,2136,World Cup Women,,163,Japan,79,79,79,80,37347540,Panasonic Stadium Suita,113009,8,,,,25.91,24.43,226997,227030,227030,227030,227030,227018,227030,227030,Balanced,5,7,,,,,Balanced,,,4,5,3,3,,,,,,,,
113008,/team/113008/sweden/210048,21,48,2021-07-05,Sweden,2136,World Cup Women,,46,Sweden,79,80,79,78,35279752,Stadion Neder,113007,8,,,,29.55,27.43,226975,226968,226968,226968,226968,233364,226987,226987,Pressure On Heavy Touch,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113000,/team/113000/canada/210048,21,48,2021-07-05,Canada,2136,World Cup Women,,70,Canada,78,78,78,78,37428117,BC Place Stadium,113009,7,,,,27.73,27.3,226359,226359,226359,226359,226359,226359,226359,226359,Balanced,7,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113012,/team/113012/spain/210048,21,48,2021-07-05,Spain,2136,World Cup Women,,45,Spain,78,78,77,78,35279765,Wanda Metropolitano,113003,4,,,,26.64,24.87,227190,227203,227203,227203,227203,227192,227203,227192,Press After Possession Loss,5,7,,,,,Balanced,,,6,4,3,3,,,,,,,,
113001,/team/113001/china-pr/210048,21,48,2021-07-05,China PR,2136,World Cup Women,,155,China PR,77,79,76,78,466607,Stadion Olympik,113006,5,,,,26.82,27.22,226922,226917,226917,226917,226917,226915,226917,226917,Balanced,4,5,,,,,Balanced,,,6,3,3,3,,,,,,,,
113007,/team/113007/norway/210048,21,48,2021-07-05,Norway,2136,World Cup Women,,36,Norway,77,77,78,79,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.91,25.17,227282,227102,227102,227102,227102,227102,227102,227323,Pressure On Heavy Touch,5,6,,,,,Long Ball,,,5,5,3,3,,,,,,,,
113984,/team/113984/scotland/210048,21,48,2021-07-05,Scotland,2136,World Cup Women,,42,Scotland,77,78,78,77,37296295,Stadion Olympik,113002,2,,,,27.55,27.74,245875,245879,245879,245879,245879,245872,245872,245872,Balanced,6,4,,,,,Long Ball,,,8,3,3,3,,,,,,,,
113258,/team/113258/new-zealand/210048,21,48,2021-07-05,New Zealand,2136,World Cup Women,,198,New Zealand,74,67,74,77,37524489,Arena d'Oro,112998,2,,,,28.27,26.74,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,4,,,,,Long Ball,,,4,3,3,3,,,,,,,,
113010,/team/113010/mexico/210048,21,48,2021-07-05,Mexico,2136,World Cup Women,,83,Mexico,73,72,72,73,,Estadio Azteca,113009,3,,,,23.91,23.52,227452,227466,227466,227466,227466,227452,227466,227466,Pressure On Heavy Touch,6,7,,,,,Long Ball,,,6,4,3,3,,,,,,,,
113009,/team/113009/united-states/210047,21,47,2021-06-30,United States,2136,World Cup Women,,95,United States,86,89,86,84,37350129,Lumen Field,113000,10,,,,29.91,29.3,226177,226328,226328,226330,226328,226328,226330,226328,Balanced,4,4,,,,,Balanced,,,4,4,3,3,,,,,,,,
113004,/team/113004/germany/210047,21,47,2021-06-30,Germany,2136,World Cup Women,,21,Germany,83,84,84,81,35280557,BayArena,113009,10,,,,25.91,24.74,226302,226308,226308,226308,226308,226308,226308,226308,Pressure On Heavy Touch,6,6,,,,,Balanced,,,6,6,3,3,,,,,,,,
113002,/team/113002/england/210047,21,47,2021-06-30,England,2136,World Cup Women,,14,England,82,81,81,83,35280567,Wembley Stadium,113003,6,,,,27.82,27.26,226358,226358,227254,226358,226358,227255,235659,227254,Balanced,5,5,,,,,Balanced,,,5,3,3,3,,,,,,,,
113003,/team/113003/france/210047,21,47,2021-06-30,France,2136,World Cup Women,,18,France,82,85,81,82,464820,Parc des Princes,113002,7,,,,26.82,25.91,227318,227350,227318,227350,227350,227331,227331,227350,Balanced,5,6,,,,,Balanced,,,6,5,3,3,,,,,,,,
113011,/team/113011/netherlands/210047,21,47,2021-06-30,Netherlands,2136,World Cup Women,,37,Poland,81,82,84,79,455803,Johan Cruijff ArenA,113004,8,,,,27.0,25.7,233749,233747,233747,233747,233747,233747,233747,233747,Pressure On Heavy Touch,5,6,,,,,Balanced,,,5,6,3,3,,,,,,,,
112998,/team/112998/australia/210047,21,47,2021-06-30,Australia,2136,World Cup Women,,195,Australia,79,80,78,79,37303727,Eastpoint Arena (Football Ground),113258,5,,,,26.73,26.96,227125,227112,227109,227109,227112,227125,227112,227112,Balanced,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
112999,/team/112999/brazil/210047,21,47,2021-06-30,Brazil,2136,World Cup Women,,54,Brazil,79,82,78,80,37469773,O Dromo,113009,8,,,,30.91,31.3,245204,245205,245206,245205,245206,245205,245194,245194,Balanced,5,5,,,,,Balanced,,,5,4,3,3,,,,,,,,
113006,/team/113006/japan-women/210047,21,47,2021-06-30,Japan Women,2136,World Cup Women,,163,Japan,79,79,79,80,37347540,Panasonic Stadium Suita,113009,8,,,,25.91,24.43,226997,227030,227030,227030,227030,227018,227030,227030,Balanced,5,7,,,,,Balanced,,,4,5,3,3,,,,,,,,
113008,/team/113008/sweden/210047,21,47,2021-06-30,Sweden,2136,World Cup Women,,46,Sweden,79,80,79,78,35279752,Stadion Neder,113007,8,,,,29.55,27.43,226975,226968,226968,226968,226968,233364,226987,226987,Pressure On Heavy Touch,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113000,/team/113000/canada/210047,21,47,2021-06-30,Canada,2136,World Cup Women,,70,Canada,78,78,78,78,37428117,BC Place Stadium,113009,7,,,,27.73,27.3,226359,226359,226359,226359,226359,226359,226359,226359,Balanced,7,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113012,/team/113012/spain/210047,21,47,2021-06-30,Spain,2136,World Cup Women,,45,Spain,78,78,77,78,35279765,Wanda Metropolitano,113003,4,,,,26.64,24.87,227190,227203,227203,227203,227203,227192,227203,227192,Press After Possession Loss,5,7,,,,,Balanced,,,6,4,3,3,,,,,,,,
113001,/team/113001/china-pr/210047,21,47,2021-06-30,China PR,2136,World Cup Women,,155,China PR,77,79,76,78,466607,Stadion Olympik,113006,5,,,,26.82,27.22,226922,226917,226917,226917,226917,226915,226917,226917,Balanced,4,5,,,,,Balanced,,,6,3,3,3,,,,,,,,
113007,/team/113007/norway/210047,21,47,2021-06-30,Norway,2136,World Cup Women,,36,Norway,77,77,78,79,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.91,25.17,227282,227102,227102,227102,227102,227102,227102,227323,Pressure On Heavy Touch,5,6,,,,,Long Ball,,,5,5,3,3,,,,,,,,
113984,/team/113984/scotland/210047,21,47,2021-06-30,Scotland,2136,World Cup Women,,42,Scotland,77,78,78,77,37296295,Stadion Olympik,113002,2,,,,27.55,27.74,245875,245879,245879,245879,245879,245872,245872,245872,Balanced,6,4,,,,,Long Ball,,,8,3,3,3,,,,,,,,
113258,/team/113258/new-zealand/210047,21,47,2021-06-30,New Zealand,2136,World Cup Women,,198,New Zealand,74,67,74,77,37524489,Arena d'Oro,112998,2,,,,28.27,26.74,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,4,,,,,Long Ball,,,4,3,3,3,,,,,,,,
113010,/team/113010/mexico/210047,21,47,2021-06-30,Mexico,2136,World Cup Women,,83,Mexico,73,72,72,72,,Estadio Azteca,113009,3,,,,23.45,23.52,227452,227466,227466,227466,227466,227452,227466,227466,Pressure On Heavy Touch,6,7,,,,,Long Ball,,,6,4,3,3,,,,,,,,
113009,/team/113009/united-states/210046,21,46,2021-06-22,United States,2136,World Cup Women,,95,United States,86,89,86,84,37350129,Lumen Field,113000,10,,,,29.91,29.3,226177,226328,226328,226330,226328,226328,226330,226328,Balanced,4,4,,,,,Balanced,,,4,4,3,3,,,,,,,,
113004,/team/113004/germany/210046,21,46,2021-06-22,Germany,2136,World Cup Women,,21,Germany,83,84,84,81,35280557,BayArena,113009,10,,,,25.91,24.74,226302,226308,226308,226308,226308,226308,226308,226308,Pressure On Heavy Touch,6,6,,,,,Balanced,,,6,6,3,3,,,,,,,,
113002,/team/113002/england/210046,21,46,2021-06-22,England,2136,World Cup Women,,14,England,82,81,81,83,35280567,Wembley Stadium,113003,6,,,,27.82,27.26,226358,226358,227254,226358,226358,227255,235659,227254,Balanced,5,5,,,,,Balanced,,,5,3,3,3,,,,,,,,
113003,/team/113003/france/210046,21,46,2021-06-22,France,2136,World Cup Women,,18,France,82,85,81,82,464820,Parc des Princes,113002,7,,,,26.82,25.91,227318,227350,227318,227350,227350,227331,227331,227350,Balanced,5,6,,,,,Balanced,,,6,5,3,3,,,,,,,,
113011,/team/113011/netherlands/210046,21,46,2021-06-22,Netherlands,2136,World Cup Women,,37,Poland,81,82,84,79,455803,Johan Cruijff ArenA,113004,8,,,,27.0,25.7,233749,233747,233747,233747,233747,233747,233747,233747,Pressure On Heavy Touch,5,6,,,,,Balanced,,,5,6,3,3,,,,,,,,
112998,/team/112998/australia/210046,21,46,2021-06-22,Australia,2136,World Cup Women,,195,Australia,79,80,78,79,37303727,Eastpoint Arena (Football Ground),113258,5,,,,26.73,26.96,227125,227112,227109,227109,227112,227125,227112,227112,Balanced,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
112999,/team/112999/brazil/210046,21,46,2021-06-22,Brazil,2136,World Cup Women,,54,Brazil,79,82,78,80,37469773,O Dromo,113009,8,,,,30.91,31.3,245204,245205,245206,245205,245206,245205,245194,245194,Balanced,5,5,,,,,Balanced,,,5,4,3,3,,,,,,,,
113006,/team/113006/japan-women/210046,21,46,2021-06-22,Japan Women,2136,World Cup Women,,163,Japan,79,79,79,80,37347540,Panasonic Stadium Suita,113009,8,,,,25.91,24.43,226997,227030,227030,227030,227030,227018,227030,227030,Balanced,5,7,,,,,Balanced,,,4,5,3,3,,,,,,,,
113008,/team/113008/sweden/210046,21,46,2021-06-22,Sweden,2136,World Cup Women,,46,Sweden,79,80,79,78,35279752,Stadion Neder,113007,8,,,,29.55,27.43,226975,226968,226968,226968,226968,233364,226987,226987,Pressure On Heavy Touch,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113000,/team/113000/canada/210046,21,46,2021-06-22,Canada,2136,World Cup Women,,70,Canada,78,78,78,78,37428117,BC Place Stadium,113009,7,,,,27.73,27.3,226359,226359,226359,226359,226359,226359,226359,226359,Balanced,7,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113012,/team/113012/spain/210046,21,46,2021-06-22,Spain,2136,World Cup Women,,45,Spain,78,78,77,78,35279765,Wanda Metropolitano,113003,4,,,,26.64,24.87,227190,227203,227203,227203,227203,227192,227203,227192,Press After Possession Loss,5,7,,,,,Balanced,,,6,4,3,3,,,,,,,,
113001,/team/113001/china-pr/210046,21,46,2021-06-22,China PR,2136,World Cup Women,,155,China PR,77,79,76,78,466607,Stadion Olympik,113006,5,,,,26.82,27.22,226922,226917,226917,226917,226917,226915,226917,226917,Balanced,4,5,,,,,Balanced,,,6,3,3,3,,,,,,,,
113007,/team/113007/norway/210046,21,46,2021-06-22,Norway,2136,World Cup Women,,36,Norway,77,77,78,79,37357800,Stadion Europa (Generic Europe 2),113008,4,,,,25.91,25.17,227282,227102,227102,227102,227102,227102,227102,227323,Pressure On Heavy Touch,5,6,,,,,Long Ball,,,5,5,3,3,,,,,,,,
113984,/team/113984/scotland/210046,21,46,2021-06-22,Scotland,2136,World Cup Women,,42,Scotland,77,78,78,77,37296295,Stadion Olympik,113002,2,,,,27.55,27.74,245875,245879,245879,245879,245879,245872,245872,245872,Balanced,6,4,,,,,Long Ball,,,8,3,3,3,,,,,,,,
113258,/team/113258/new-zealand/210046,21,46,2021-06-22,New Zealand,2136,World Cup Women,,198,New Zealand,74,67,74,77,37524489,Arena d'Oro,112998,2,,,,28.27,26.74,233343,233343,233343,233343,233343,233343,233343,233343,Balanced,4,4,,,,,Long Ball,,,4,3,3,3,,,,,,,,
113010,/team/113010/mexico/210046,21,46,2021-06-22,Mexico,2136,World Cup Women,,83,Mexico,73,72,72,72,,Estadio Azteca,113009,3,,,,23.45,23.52,227452,227466,227466,227466,227466,227452,227466,227466,Pressure On Heavy Touch,6,7,,,,,Long Ball,,,6,4,3,3,,,,,,,,
113009,/team/113009/united-states/210045,21,45,2021-06-18,United States,2136,World Cup Women,,95,United States,86,89,86,84,37350129,Lumen Field,113000,10,,,,29.91,29.3,226177,226328,226328,226330,226328,226328,226330,226328,Balanced,4,4,,,,,Balanced,,,4,4,3,3,,,,,,,,
113004,/team/113004/germany/210045,21,45,2021-06-18,Germany,2136,World Cup Women,,21,Germany,83,84,84,81,35280557,BayArena,113009,10,,,,25.91,24.74,226302,226308,226308,226308,226308,226308,226308,226308,Pressure On Heavy Touch,6,6,,,,,Balanced,,,6,6,3,3,,,,,,,,
113002,/team/113002/england/210045,21,45,2021-06-18,England,2136,World Cup Women,,14,England,82,81,81,83,35280567,Wembley Stadium,113003,6,,,,27.82,27.26,226358,226358,227254,226358,226358,227255,235659,227254,Balanced,5,5,,,,,Balanced,,,5,3,3,3,,,,,,,,
113003,/team/113003/france/210045,21,45,2021-06-18,France,2136,World Cup Women,,18,France,82,85,81,82,464820,Parc des Princes,113002,7,,,,26.82,25.91,227318,227350,227318,227350,227350,227331,227331,227350,Balanced,5,6,,,,,Balanced,,,6,5,3,3,,,,,,,,
113011,/team/113011/netherlands/210045,21,45,2021-06-18,Netherlands,2136,World Cup Women,,37,Poland,81,82,84,79,455803,Johan Cruijff ArenA,113004,8,,,,27.0,25.7,233749,233747,233747,233747,233747,233747,233747,233747,Pressure On Heavy Touch,5,6,,,,,Balanced,,,5,6,3,3,,,,,,,,
112998,/team/112998/australia/210045,21,45,2021-06-18,Australia,2136,World Cup Women,,195,Australia,79,80,78,79,37303727,Eastpoint Arena (Football Ground),113258,5,,,,26.73,26.96,227125,227112,227109,227109,227112,227125,227112,227112,Balanced,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
112999,/team/112999/brazil/210045,21,45,2021-06-18,Brazil,2136,World Cup Women,,54,Brazil,79,82,78,80,37469773,O Dromo,113009,8,,,,30.91,31.3,245204,245205,245206,245205,245206,245205,245194,245194,Balanced,5,5,,,,,Balanced,,,5,4,3,3,,,,,,,,
113006,/team/113006/japan-women/210045,21,45,2021-06-18,Japan Women,2136,World Cup Women,,163,Japan,79,79,79,80,37347540,Panasonic Stadium Suita,113009,8,,,,25.91,24.43,226997,227030,227030,227030,227030,227018,227030,227030,Balanced,5,7,,,,,Balanced,,,4,5,3,3,,,,,,,,
113008,/team/113008/sweden/210045,21,45,2021-06-18,Sweden,2136,World Cup Women,,46,Sweden,79,80,79,78,35279752,Stadion Neder,113007,8,,,,29.55,27.43,226975,226968,226968,226968,226968,233364,226987,226987,Pressure On Heavy Touch,6,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113000,/team/113000/canada/210045,21,45,2021-06-18,Canada,2136,World Cup Women,,70,Canada,78,78,78,78,37428117,BC Place Stadium,113009,7,,,,27.73,27.3,226359,226359,226359,226359,226359,226359,226359,226359,Balanced,7,5,,,,,Balanced,,,7,3,3,3,,,,,,,,
113012,/team/113012/spain/210045,21,45,2021-06-18,Spain,2136,World Cup Women,,45,Spain,78,78,77,78,35279765,Wanda Metropolitano,113003,4,,,,26.64,24.87,227190,227203,227203,227203,227203,227192,227203,227192,Press After Possession Loss,5,7,,,,,Balanced,,,6,4,3,3,,,,,,,,
