player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
265279,/player/265279/sophie-baggaley/230002,23,2,2022-09-26,S. Baggaley,Sophie Baggaley,GK,61,67,400000,500,25,1996-11-29,167,65,2216,Women's Super League,1,116012,Manchester United W,SUB,32,,2021-07-23,2023,14,England,,,,Right,3,1,1,Medium/Medium,Normal (170-),No,920000,,,,,,,,,16,7,8,30,14,19,17,13,31,20,43,38,46,54,59,56,68,20,63,15,29,18,8,47,21,25,11,16,18,58,60,74,59,62,41,25+2,25+2,25+2,25,26,26,26,25,28+2,28+2,28+2,26+2,28+2,28+2,28+2,26+2,24+2,26+2,26+2,26+2,24+2,23+2,25+2,25+2,25+2,23+2,60+2,https://cdn.sofifa.net/players/265/279/23_120.png
270183,/player/270183/harmonie-cabanel/230002,23,2,2022-09-26,H. Cabanel,Harmonie Cabanel,CM,61,63,400000,500,26,1996-02-29,167,60,2218,Feminine Division 1,1,116386,Rodez W,SUB,25,,2022-08-01,2027,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,910000,,,57,59,58,63,54,66,47,59,51,66,53,58,44,50,62,65,60,54,77,51,75,59,64,69,69,63,54,54,60,56,52,58,54,55,54,10,16,16,8,9,,59+2,59+2,59+2,59,59,59,59,59,61+2,61+2,61+2,59+2,61+2,61+2,61+2,59+2,57+2,59+2,59+2,59+2,57+2,56+2,57+2,57+2,57+2,56+2,15+2,https://cdn.sofifa.net/players/270/183/23_120.png
265221,/player/265221/connie-scofield/230002,23,2,2022-09-26,C. Scofield,Connie Scofield,CM,60,69,550000,500,23,1999-05-26,163,57,2216,Women's Super League,1,116020,Leicester City W,SUB,44,,2021-08-01,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,1300000,,,73,55,58,60,54,56,42,54,46,69,56,59,50,46,59,60,71,74,70,59,58,59,56,54,58,56,53,53,56,58,51,57,57,55,56,9,15,13,12,7,,58+2,58+2,58+2,60,60,60,60,60,61+2,61+2,61+2,59+2,60+2,60+2,60+2,59+2,57+2,58+2,58+2,58+2,57+2,57+2,56+2,56+2,56+2,57+2,16+2,https://cdn.sofifa.net/players/265/221/23_120.png
265224,/player/265224/hannah-cain/230002,23,2,2022-09-26,H. Cain,Hannah Cain,ST,60,68,550000,500,23,1999-02-11,164,57,2216,Women's Super League,1,116020,Leicester City W,SUB,21,,2020-07-01,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,1300000,,,73,58,50,63,37,60,42,58,51,56,60,64,45,46,43,64,72,74,64,58,59,59,61,64,60,56,53,35,62,56,55,58,34,38,35,9,14,14,8,5,,60+2,60+2,60+2,60,61,61,61,60,60+2,60+2,60+2,60+2,55+2,55+2,55+2,60+2,50+2,48+2,48+2,48+2,50+2,49+2,46+2,46+2,46+2,49+2,15+2,https://cdn.sofifa.net/players/265/224/23_120.png
265256,/player/265256/esther-morgan/230002,23,2,2022-09-26,E. Morgan,Esther Morgan,RB,60,68,500000,500,19,2002-08-28,169,69,2216,Women's Super League,1,116011,Tottenham W,SUB,30,,2022-02-01,2023,50,Wales,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,1200000,,,65,32,56,46,58,64,57,23,51,61,32,34,38,45,63,56,64,65,54,46,65,40,54,55,73,38,54,62,41,50,47,60,60,56,57,8,15,8,5,7,,45+2,45+2,45+2,48,46,46,46,48,49+2,49+2,49+2,50+2,53+2,53+2,53+2,50+2,57+2,58+2,58+2,58+2,57+2,58+2,58+2,58+2,58+2,58+2,13+2,https://cdn.sofifa.net/players/265/256/23_120.png
265333,/player/265333/grace-clinton/230002,23,2,2022-09-26,G. Clinton,Grace Clinton,CM,60,71,525000,500,19,2003-03-31,172,64,2216,Women's Super League,1,116012,Manchester United W,SUB,26,,2022-07-15,2025,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,1200000,,,66,61,60,61,58,62,52,62,43,69,56,59,49,51,57,63,67,65,65,62,61,65,45,34,83,58,49,43,62,60,45,65,65,64,65,6,10,11,7,5,,62+2,62+2,62+2,62,62,62,62,62,63+2,63+2,63+2,60+2,60+2,60+2,60+2,60+2,57+2,59+2,59+2,59+2,57+2,58+2,60+2,60+2,60+2,58+2,13+2,https://cdn.sofifa.net/players/265/333/23_120.png
266568,/player/266568/khiara-keating/230002,23,2,2022-09-26,K. Keating,Khiara Keating,GK,60,80,600000,500,18,2004-06-27,167,70,2216,Women's Super League,1,116017,Manchester City W,SUB,35,,2021-01-01,2024,14,England,,,,Right,3,1,1,Medium/Medium,Stocky (170-),No,1900000,,,,,,,,,11,8,9,31,7,18,15,15,35,17,28,26,30,59,52,44,54,20,63,15,25,9,7,45,21,37,9,17,15,58,58,59,58,60,27,23+2,23+2,23+2,22,24,24,24,22,26+2,26+2,26+2,24+2,28+2,28+2,28+2,24+2,21+2,25+2,25+2,25+2,21+2,20+2,23+2,23+2,23+2,20+2,59+2,https://cdn.sofifa.net/players/266/568/23_120.png
271821,/player/271821/faye-kirby/230002,23,2,2022-09-26,F. Kirby,Faye Kirby,GK,60,78,550000,500,18,2004-04-05,173,65,2216,Women's Super League,1,116343,Liverpool W,SUB,22,,2022-09-15,2023,14,England,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,1600000,,,,,,,,,17,10,12,31,10,11,15,18,25,16,32,32,31,56,43,45,50,28,54,11,25,11,13,36,18,40,13,16,15,56,63,60,60,59,32,24+2,24+2,24+2,22,24,24,24,22,24+2,24+2,24+2,24+2,25+2,25+2,25+2,24+2,23+2,24+2,24+2,24+2,23+2,22+2,23+2,23+2,23+2,22+2,59+2,https://cdn.sofifa.net/players/271/821/23_120.png
265291,/player/265291/libby-bance/230002,23,2,2022-09-26,L. Bance,Libby Bance,CM,59,72,525000,500,18,2003-07-23,164,58,2216,Women's Super League,1,116013,Brighton & Hove Albion W,SUB,12,,2021-08-17,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,1400000,,,45,51,61,62,58,60,58,48,49,69,54,63,51,50,69,64,45,45,59,46,64,64,59,62,65,45,46,27,53,50,51,53,69,66,69,11,8,9,11,6,,55+2,55+2,55+2,56,55,55,55,56,57+2,57+2,57+2,57+2,59+2,59+2,59+2,57+2,57+2,58+2,58+2,58+2,57+2,56+2,57+2,57+2,57+2,56+2,13+2,https://cdn.sofifa.net/players/265/291/23_120.png
271107,/player/271107/kenzie-weir/230002,23,2,2022-09-26,K. Weir,Kenzie Weir,CB,59,79,575000,500,18,2004-01-14,173,59,2216,Women's Super League,1,116016,Everton W,SUB,24,,2022-08-01,2025,42,Scotland,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,1800000,,,63,41,51,57,59,62,39,41,60,58,37,57,39,45,57,57,64,63,61,57,49,43,62,55,69,40,51,55,33,52,51,50,64,58,57,7,8,15,8,13,,50+2,50+2,50+2,52,51,51,51,52,53+2,53+2,53+2,53+2,54+2,54+2,54+2,53+2,56+2,57+2,57+2,57+2,56+2,57+2,59+2,59+2,59+2,57+2,15+2,https://cdn.sofifa.net/players/271/107/23_120.png
265228,/player/265228/lachante-paul/230002,23,2,2022-09-26,L. Paul,Lachante Paul,ST,58,69,450000,500,19,2002-08-06,167,66,2216,Women's Super League,1,116020,Leicester City W,SUB,11,,2021-01-01,2023,14,England,,,,Left,3,2,1,Medium/Medium,Stocky (170-),No,1100000,,,70,58,53,58,32,62,57,56,50,56,51,56,48,50,41,57,72,69,68,47,67,65,54,53,69,57,56,32,56,56,53,60,31,29,30,11,8,13,11,7,,58+2,58+2,58+2,58,57,57,57,58,56+2,56+2,56+2,57+2,51+2,51+2,51+2,57+2,47+2,44+2,44+2,44+2,47+2,45+2,43+2,43+2,43+2,45+2,14+2,https://cdn.sofifa.net/players/265/228/23_120.png
267585,/player/267585/hannah-silcock/230002,23,2,2022-09-26,H. Silcock,Hannah Silcock,CM,58,70,475000,500,17,2004-09-02,176,59,2216,Women's Super League,1,116343,Liverpool W,SUB,34,,2022-08-08,2023,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,1100000,,,67,52,56,57,58,59,50,54,52,60,41,54,51,51,57,56,69,65,66,61,58,45,62,54,62,56,56,60,60,55,50,60,55,62,53,11,10,11,7,6,,56+2,56+2,56+2,58,57,57,57,58,58+2,58+2,58+2,57+2,58+2,58+2,58+2,57+2,57+2,58+2,58+2,58+2,57+2,58+2,58+2,58+2,58+2,58+2,14+2,https://cdn.sofifa.net/players/267/585/23_120.png
265255,/player/265255/eleanor-heeps/230002,23,2,2022-09-26,E. Heeps,Eleanor Heeps,GK,57,71,325000,500,18,2003-08-04,177,65,2216,Women's Super League,1,116011,Tottenham W,SUB,27,,2022-07-01,2023,14,England,,,,Right,3,1,1,Medium/Medium,Lean (170-185),No,886000,,,,,,,,,9,7,8,31,7,21,10,15,26,17,37,38,42,57,40,41,65,22,50,8,18,9,7,37,21,39,11,11,13,55,53,54,59,58,37,23+2,23+2,23+2,23,24,24,24,23,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,21+2,23+2,23+2,23+2,21+2,20+2,21+2,21+2,21+2,20+2,56+2,https://cdn.sofifa.net/players/265/255/23_120.png
265257,/player/265257/gracie-pearse/230002,23,2,2022-09-26,G. Pearse,Gracie Pearse,CB,57,72,375000,500,19,2002-09-13,170,63,2216,Women's Super League,1,116011,Tottenham W,RES,26,,2021-07-01,2023,14,England,,,,Right,3,2,1,Low/Medium,Normal (170-),No,1000000,,,54,41,49,45,57,57,35,34,57,56,31,31,25,34,56,57,53,55,63,45,50,58,64,34,68,44,56,51,26,54,51,60,60,56,58,9,5,14,7,5,,45+2,45+2,45+2,44,45,45,45,44,47+2,47+2,47+2,44+2,49+2,49+2,49+2,44+2,49+2,54+2,54+2,54+2,49+2,51+2,57+2,57+2,57+2,51+2,11+2,https://cdn.sofifa.net/players/265/257/23_120.png
265298,/player/265298/brooke-cairns/230002,23,2,2022-09-26,B. Cairns,Brooke Cairns,CM,57,77,450000,500,19,2003-06-11,170,59,2216,Women's Super League,1,116014,West Ham W,SUB,24,,2021-08-19,2023,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-),No,1400000,,,74,57,57,60,53,61,49,55,42,61,51,58,47,49,59,59,73,75,70,45,71,66,71,55,68,53,47,45,59,61,55,58,55,57,59,13,7,13,12,11,,58+2,58+2,58+2,59,59,59,59,59,59+2,59+2,59+2,59+2,57+2,57+2,57+2,59+2,56+2,55+2,55+2,55+2,56+2,56+2,55+2,55+2,55+2,56+2,15+2,https://cdn.sofifa.net/players/265/298/23_120.png
266504,/player/266504/isobel-goodwin/230002,23,2,2022-09-26,I. Goodwin,Isobel Goodwin,ST,57,72,400000,500,19,2002-12-21,181,71,2216,Women's Super League,1,116015,Aston Villa W,SUB,26,,2021-03-31,2023,14,England,,,,Right,3,2,1,Medium/Low,Normal (170-185),No,1100000,,,59,54,52,60,34,61,37,49,45,63,47,59,48,51,45,61,66,54,71,55,47,69,54,49,70,53,57,27,56,54,56,61,31,37,39,13,7,13,12,13,,57+2,57+2,57+2,56,57,57,57,56,58+2,58+2,58+2,55+2,53+2,53+2,53+2,55+2,46+2,47+2,47+2,47+2,46+2,44+2,45+2,45+2,45+2,44+2,16+2,https://cdn.sofifa.net/players/266/504/23_120.png
270182,/player/270182/juliane-vermersc/230002,23,2,2022-09-26,J. Vermersc,Juliane Vermersc,"LB, RB",57,65,350000,500,22,2000-02-29,165,60,2218,Feminine Division 1,1,116416,Le Havre W,SUB,24,,2022-08-01,2027,7,Belgium,,,,Left,3,3,1,Medium/Medium,Normal (170-),No,840000,,,61,52,50,61,54,66,55,53,48,52,24,62,49,59,41,60,62,61,59,47,67,52,71,61,75,56,49,51,52,48,49,60,55,57,54,14,10,9,14,9,,54+2,54+2,54+2,56,55,55,55,56,54+2,54+2,54+2,55+2,52+2,52+2,52+2,55+2,56+2,53+2,53+2,53+2,56+2,55+2,56+2,56+2,56+2,55+2,15+2,https://cdn.sofifa.net/players/270/182/23_120.png
270184,/player/270184/diana-daidelfo/230002,23,2,2022-09-26,D. Daidelfo,Diana Daidelfo,ST,57,66,375000,500,22,2000-02-29,158,55,2218,Feminine Division 1,1,116386,Rodez W,SUB,17,,2022-08-01,2027,27,Italy,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,900000,,Solid Player,65,58,53,57,27,51,52,56,57,60,52,57,49,53,49,55,63,67,59,55,78,61,64,54,56,59,29,19,54,48,64,55,15,33,33,8,9,9,12,7,,57+2,57+2,57+2,57,57,57,57,57,56+2,56+2,56+2,56+2,51+2,51+2,51+2,56+2,45+2,41+2,41+2,41+2,45+2,43+2,38+2,38+2,38+2,43+2,14+2,https://cdn.sofifa.net/players/270/184/23_120.png
227246,/player/227246/lucy-bronze/220002,22,2,2021-09-23,L. Bronze,Lucia Roberta Tough Bronze,"RB, CM",92,92,,,29,1991-10-28,171,67,,,,,,,,,,,14,England,113002,RB,2,Right,3,3,5,High/High,Normal (170-185),Yes,,"#Engine, #Tackling, #Tactician ","Long Throw-in, Leadership, Speed Dribbler (AI), Power Header",86,61,70,81,89,84,78,60,88,84,35,79,39,45,63,85,87,86,73,93,82,69,84,94,82,65,78,89,57,58,53,80,90,88,89,10,14,16,8,15,,74+3,74+3,74+3,76,75,75,75,76,74+3,74+3,74+3,78+3,77+3,77+3,77+3,78+3,87+3,84+3,84+3,84+3,87+3,88+3,87+3,87+3,87+3,88+3,21+3,https://cdn.sofifa.net/players/227/246/22_120.png
227316,/player/227316/wendie-renard/220002,22,2,2021-09-23,W. Renard,Wéndèleine Thérèse Renard,CB,92,92,,,30,1990-07-20,187,70,,,,,,,,,,,18,France,113003,LCB,3,Right,2,2,5,High/Medium,Lean (185+),Yes,,"#Aerial Threat, #Tackling, #Tactician, #Strength, #Complete Defender","Leadership, Power Header, Team Player",68,70,62,73,91,88,25,70,94,83,41,69,49,58,78,85,69,67,56,84,44,85,94,77,93,63,88,88,70,55,60,80,90,93,91,7,14,17,11,15,,77+3,77+3,77+3,68,74,74,74,68,73+3,73+3,73+3,69+3,77+3,77+3,77+3,69+3,76+3,85+3,85+3,85+3,76+3,80+3,90+2,90+2,90+2,80+3,20+3,https://cdn.sofifa.net/players/227/316/22_120.png
233746,/player/233746/vivianne-miedema/220002,22,2,2021-09-23,V. Miedema,Vivianne Miedema,ST,92,93,,,24,1996-07-15,178,65,,,,,,,,,,,34,Netherlands,113011,ST,9,Right,4,4,5,High/Low,Normal (170-185),Yes,,"#Distance Shooter, #Clinical Finisher","Finesse Shot, Outside Foot Shot",81,93,75,88,32,79,69,95,89,87,90,90,76,71,67,91,80,81,77,92,73,91,73,79,85,92,66,27,95,68,78,91,22,30,23,14,16,17,14,17,,91+2,91+2,91+2,86,89,89,89,86,86+3,86+3,86+3,84+3,78+3,78+3,78+3,84+3,61+3,59+3,59+3,59+3,61+3,57+3,52+3,52+3,52+3,57+3,24+3,https://cdn.sofifa.net/players/233/746/22_120.png
227125,/player/227125/samantha-kerr/220002,22,2,2021-09-23,S. Kerr,Samantha May Kerr,"ST, LW",91,91,,,27,1993-09-10,167,55,,,,,,,,,,,195,Australia,112998,ST,20,Right,4,4,5,High/Medium,Normal (170-),Yes,,"#Aerial Threat, #Dribbler, #Distance Shooter, #Acrobat, #Clinical Finisher, #Complete Forward","Flair, Speed Dribbler (AI), Outside Foot Shot",87,90,72,91,39,80,74,94,92,79,82,90,76,63,70,94,89,85,93,90,82,92,89,87,78,86,75,24,95,61,72,92,36,38,23,7,12,8,16,13,,90+1,90+1,90+1,87,88,88,88,87,84+3,84+3,84+3,85+3,76+3,76+3,76+3,85+3,63+3,61+3,61+3,61+3,63+3,60+3,56+3,56+3,56+3,60+3,20+3,https://cdn.sofifa.net/players/227/125/22_120.png
226301,/player/226301/alex-morgan/220002,22,2,2021-09-23,A. Morgan,Alexandra Morgan Carrasco,ST,90,90,,,31,1989-07-02,170,62,,,,,,,,,,,95,United States,113009,ST,13,Left,4,4,5,High/Low,Unique,Yes,,#Clinical Finisher,"Leadership, Finesse Shot, Outside Foot Shot",86,88,74,86,43,71,71,90,86,81,88,87,68,70,67,89,85,86,76,83,68,86,76,75,76,83,53,63,90,74,89,91,34,29,27,11,11,10,10,11,,87+3,87+3,87+3,84,86,86,86,84,83+3,83+3,83+3,82+3,77+3,77+3,77+3,82+3,65+3,63+3,63+3,63+3,65+3,62+3,56+3,56+3,56+3,62+3,19+3,https://cdn.sofifa.net/players/226/301/22_120.png
226308,/player/226308/dzsenifer-marozsan/220002,22,2,2021-09-23,D. Marozsán,Dzsenifer Marozsán,"CAM, LM, CM",90,90,,,29,1992-04-18,171,67,,,,,,,,,,,21,Germany,113004,LDM,10,Right,4,5,5,High/Medium,Normal (170-185),Yes,,"#Dribbler, #Playmaker, #Distance Shooter, #Crosser, #FK Specialist, #Complete Midfielder","Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",82,86,90,89,55,76,89,81,61,92,88,90,93,94,84,92,84,81,80,89,79,89,61,82,75,90,74,71,84,91,93,89,51,46,53,8,10,15,9,12,,83+3,83+3,83+3,88,87,87,87,88,88+2,88+2,88+2,88+2,86+3,86+3,86+3,88+2,76+3,75+3,75+3,75+3,76+3,72+3,64+3,64+3,64+3,72+3,19+3,https://cdn.sofifa.net/players/226/308/22_120.png
226328,/player/226328/megan-rapinoe/220002,22,2,2021-09-23,M. Rapinoe,Megan Anna Rapinoe,"LW, LM",90,90,,,35,1985-07-05,170,60,,,,,,,,,,,95,United States,113009,LW,15,Right,4,4,5,High/Low,Lean (170-),Yes,,"#Crosser, #FK Specialist, #Clinical Finisher","Long Throw-in, Leadership, Technical Dribbler (AI)",71,87,90,89,49,66,91,89,76,90,74,92,90,88,89,91,72,70,81,87,69,82,73,64,65,87,67,47,89,89,92,90,46,46,48,15,12,14,14,11,,84+3,84+3,84+3,87,87,87,87,87,88+2,88+2,88+2,86+3,84+3,84+3,84+3,86+3,69+3,69+3,69+3,69+3,69+3,66+3,60+3,60+3,60+3,66+3,21+3,https://cdn.sofifa.net/players/226/328/22_120.png
226330,/player/226330/tobin-heath/220002,22,2,2021-09-23,T. Heath,Tobin Powell Heath,"RW, CAM, LW",90,90,,,33,1988-05-29,168,59,,,,,,,,,,,95,United States,113009,RW,17,Right,5,5,4,Medium/High,Lean (170-),Yes,,"#Dribbler, #Playmaker, #Crosser, #Acrobat, #Complete Midfielder","Flair, Technical Dribbler (AI)",77,79,89,93,36,64,93,79,63,88,81,95,88,79,87,94,78,76,88,87,80,75,58,70,61,77,65,23,88,90,82,92,31,38,39,12,7,7,16,8,,81+3,81+3,81+3,88,86,86,86,88,88+2,88+2,88+2,87+3,82+3,82+3,82+3,87+3,65+3,63+3,63+3,63+3,65+3,60+3,50+3,50+3,50+3,60+3,19+3,https://cdn.sofifa.net/players/226/330/22_120.png
227102,/player/227102/caroline-graham-hansen/220002,22,2,2021-09-23,C. Hansen,Caroline Graham Hansen,"RM, CAM, ST",90,91,,,26,1995-02-18,178,66,,,,,,,,,,,36,Norway,113007,CAM,10,Right,4,4,4,High/Medium,Lean (170-185),Yes,,"#Dribbler, #Crosser, #Clinical Finisher, #Complete Forward","Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",87,83,86,89,45,75,88,86,75,87,82,92,86,77,84,90,86,88,85,87,75,79,68,84,74,82,66,24,86,85,80,84,45,50,46,17,11,15,13,9,,84+3,84+3,84+3,88,87,87,87,88,87+3,87+3,87+3,88+3,82+3,82+3,82+3,88+3,69+3,66+3,66+3,66+3,69+3,66+3,58+3,58+3,58+3,66+3,21+3,https://cdn.sofifa.net/players/227/102/22_120.png
227318,/player/227318/amandine-henry/220002,22,2,2021-09-23,A. Henry,Amandine Chantal Henry,"CDM, CM",90,90,,,31,1989-09-28,171,64,,,,,,,,,,,18,France,113003,RDM,6,Right,3,4,5,High/High,Normal (170-185),Yes,,"#Engine, #Tactician ","Leadership, Long Shot Taker (AI)",74,78,79,80,88,88,63,78,72,89,56,77,63,65,85,88,75,73,74,91,64,81,77,89,88,84,90,89,68,79,75,83,93,90,84,11,13,15,14,7,,79+3,79+3,79+3,79,80,80,80,79,81+3,81+3,81+3,79+3,85+3,85+3,85+3,79+3,84+3,88+2,88+2,88+2,84+3,84+3,87+3,87+3,87+3,84+3,20+3,https://cdn.sofifa.net/players/227/318/22_120.png
226333,/player/226333/julie-ertz/220002,22,2,2021-09-23,J. Ertz,Julie Beth Ertz,"CDM, CB",89,89,,,29,1992-04-06,170,59,,,,,,,,,,,95,United States,113009,CDM,8,Right,3,3,4,Medium/High,Normal (170-),Yes,,"#Aerial Threat, #Tackling, #Tactician, #Complete Defender",,77,66,80,75,87,85,73,66,91,87,63,70,56,50,85,82,76,78,65,83,69,76,72,88,85,54,86,86,78,83,62,88,84,89,85,12,11,9,15,13,,77+3,77+3,77+3,76,77,77,77,76,78+3,78+3,78+3,79+3,82+3,82+3,82+3,79+3,83+3,86+3,86+3,86+3,83+3,84+3,86+3,86+3,86+3,84+3,20+3,https://cdn.sofifa.net/players/226/333/22_120.png
226359,/player/226359/christine-sinclair/220002,22,2,2021-09-23,C. Sinclair,Christine Margaret Sinclair,"ST, CAM",89,89,,,38,1983-06-12,175,67,,,,,,,,,,,70,Canada,113000,ST,12,Right,4,4,4,High/Medium,Normal (170-185),Yes,,"#Playmaker, #Distance Shooter, #Clinical Finisher, #Complete Midfielder","Injury Prone, Leadership, Finesse Shot, Power Header, Outside Foot Shot, Team Player",72,89,85,85,37,80,82,91,85,87,87,85,70,76,84,88,71,73,80,77,68,90,76,78,86,87,67,56,88,91,86,95,32,19,16,17,9,7,12,8,,86+3,86+3,86+3,84,85,85,85,84,86+3,86+3,86+3,84+3,81+3,81+3,81+3,84+3,62+3,64+3,64+3,64+3,62+3,58+3,54+3,54+3,54+3,58+3,18+3,https://cdn.sofifa.net/players/226/359/22_120.png
227331,/player/227331/eugenie-le-sommer/220002,22,2,2021-09-23,E. Le Sommer,Eugénie Anne Claudine Le Sommer,"ST, LW, CAM",89,89,,,32,1989-05-18,161,58,,,,,,,,,,,18,France,113003,ST,9,Right,5,4,5,Medium/High,Stocky (170-),Yes,,"#Poacher, #Distance Shooter, #Clinical Finisher","Long Shot Taker (AI), Outside Foot Shot",81,91,74,84,41,70,60,92,89,83,88,83,81,70,66,87,78,83,81,89,82,91,81,71,74,89,58,33,90,79,85,79,39,36,25,17,9,13,12,14,,87+2,87+2,87+2,83,86,86,86,83,84+3,84+3,84+3,81+3,77+3,77+3,77+3,81+3,60+3,60+3,60+3,60+3,60+3,58+3,55+3,55+3,55+3,58+3,21+3,https://cdn.sofifa.net/players/227/331/22_120.png
233748,/player/233748/lieke-martens/220002,22,2,2021-09-23,L. Martens,Elisabeth Petronella Lieke Martens,"LW, CAM",89,89,,,28,1992-12-16,170,66,,,,,,,,,,,34,Netherlands,113011,LW,11,Right,4,5,5,Medium/Low,Normal (170-),Yes,,"#Dribbler, #Distance Shooter, #Crosser, #Acrobat, #Clinical Finisher, #Complete Forward","Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",81,87,86,89,41,72,89,89,57,87,78,90,87,80,80,89,80,82,86,86,85,84,69,74,74,90,66,45,89,85,79,92,40,38,32,7,9,13,16,16,,83+3,83+3,83+3,87,87,87,87,87,87+2,87+2,87+2,86+3,81+3,81+3,81+3,86+3,67+3,65+3,65+3,65+3,67+3,62+3,55+3,55+3,55+3,62+3,20+3,https://cdn.sofifa.net/players/233/748/22_120.png
226177,/player/226177/becky-sauerbrunn/220002,22,2,2021-09-23,B. Sauerbrunn,Rebecca Elizabeth Sauerbrunn,"CB, RB",88,88,,,36,1985-06-06,170,64,,,,,,,,,,,95,United States,113009,LCB,4,Right,2,2,4,Low/High,Normal (170-185),Yes,,"#Tackling, #Tactician ",Leadership,73,37,62,63,88,85,65,31,81,78,28,56,41,29,62,68,73,73,51,87,70,47,86,78,87,34,88,88,47,45,57,89,89,88,89,15,12,7,10,11,,59+3,59+3,59+3,60,59,59,59,60,60+3,60+3,60+3,64+3,66+3,66+3,66+3,64+3,79+3,80+3,80+3,80+3,79+3,81+3,86+2,86+2,86+2,81+3,20+3,https://cdn.sofifa.net/players/226/177/22_120.png
226302,/player/226302/alexandra-popp/220002,22,2,2021-09-23,A. Popp,Alexandra Popp,"ST, LM",88,88,,,30,1991-04-06,174,65,,,,,,,,,,,21,Germany,113004,SUB,11,Right,5,4,4,Medium/Medium,Normal (170-185),Yes,,"#Poacher, #Aerial Threat, #Clinical Finisher, #Complete Forward","Power Header, Outside Foot Shot",82,87,77,81,48,85,74,87,90,85,85,83,73,73,67,84,83,81,71,88,70,87,91,82,86,86,84,55,90,74,87,78,35,52,23,12,14,13,7,14,,87+1,87+1,87+1,83,85,85,85,83,83+3,83+3,83+3,82+3,78+3,78+3,78+3,82+3,67+3,67+3,67+3,67+3,67+3,64+3,63+3,63+3,63+3,64+3,20+3,https://cdn.sofifa.net/players/226/302/22_120.png
227255,/player/227255/fran-kirby/220002,22,2,2021-09-23,F. Kirby,Francesca Kirby,"CAM, ST, CM",88,88,,,28,1993-06-29,157,53,,,,,,,,,,,14,England,113002,CAM,10,Right,3,4,4,High/Medium,Normal (170-),No,,"#Dribbler, #Clinical Finisher, #Complete Forward","Flair, Technical Dribbler (AI)",87,88,76,88,50,62,63,90,70,81,80,91,48,60,76,88,90,85,80,86,93,88,74,69,64,85,45,35,88,89,82,76,61,45,39,13,9,12,16,16,,85+3,85+3,85+3,85,87,87,87,85,87+1,87+1,87+1,84+3,79+3,79+3,79+3,84+3,65+3,64+3,64+3,64+3,65+3,63+3,57+3,57+3,57+3,63+3,21+3,https://cdn.sofifa.net/players/227/255/22_120.png
227192,/player/227192/jennifer-hermoso-fuentes/220002,22,2,2021-09-23,Jenni Hermoso,Jennifer Hermoso Fuentes,"ST, CAM, CF",87,87,,,31,1990-05-09,174,59,,,,,,,,,,,45,Spain,113012,ST,10,Left,4,4,4,Medium/Medium,Lean (170-185),Yes,,"#Poacher, #Distance Shooter, #Clinical Finisher","Finesse Shot, Flair, Outside Foot Shot",78,90,80,85,47,71,72,94,78,85,74,88,74,80,82,90,77,78,75,86,64,87,71,75,76,90,54,45,90,81,90,71,43,42,45,13,13,16,13,14,,86+1,86+1,86+1,85,87,87,87,85,86+1,86+1,86+1,84+3,81+3,81+3,81+3,84+3,67+3,66+3,66+3,66+3,67+3,64+3,59+3,59+3,59+3,64+3,21+3,https://cdn.sofifa.net/players/227/192/22_120.png
