coach_id,coach_url,short_name,long_name,dob,nationality_id,nationality_name,face_url
37564013,/coach/37564013/jean-paul-van-gastel/,J. van Gastel,Jean-Paul van Gastel,1972-04-28,34,Netherlands,
37566248,/coach/37566248/francesco-farioli/,F. Farioli,Francesco Farioli,1989-04-10,27,Italy,
37566658,/coach/37566658/catalin-cristian-anghel/,C. Anghel,Cătălin Cristian Anghel,1974-10-04,39,Romania,
37566900,/coach/37566900/genwei-yu/,G. Yu,Genwei Yu,1974-01-07,155,China PR,
37566920,/coach/37566920/elias-jarol-rafael-emmons-cova/,E. Emmons Cova,Elías Jarol Rafael Emmons Cova,1981-12-11,61,Venezuela,
37569634,/coach/37569634/ivan-almeida/,I. Almeida,Iván Almeida,1978-01-22,58,Paraguay,
37569638,/coach/37569638/hiroshi-matsuda/,H. Matsuda,Hiroshi Matsuda,1960-11-05,163,Japan,
37571867,/coach/37571867/morten-jensen/,M. Jensen,Morten Jensen,1981-03-09,36,Norway,
37573825,/coach/37573825/antonio-jose-cardoso-de-oliveira/,A. Cardoso de Oliveira,António José Cardoso de Oliveira,1982-10-09,38,Portugal,
37575018,/coach/37575018/edward-still/,E. Still,Edward Still,1990-12-30,7,Belgium,
37575021,/coach/37575021/manfred-schmid/,M. Schmid,Manfred Schmid,1971-02-20,4,Austria,
37575667,/coach/37575667/william-billy-dodds/,W. Dodds,William Billy Dodds,1969-02-05,42,Scotland,
37575668,/coach/37575668/daniel-scherning/,D. Scherning,Daniel Scherning,1983-10-29,21,Germany,
37576444,/coach/37576444/hugo-carlos-rodrigues-ganchinho-pereira/,H. Ganchinho Pereira,Hugo Carlos Rodrigues Ganchinho Pereira,1978-11-06,38,Portugal,
37581419,/coach/37581419/lukas-pfeiffer/,L. Pfeiffer,Lukas  Pfeiffer,1991-01-16,21,Germany,
37584222,/coach/37584222/duarte-nuno-figueira-correia/,D. Figueira Correia,Duarte Nuno Figueira Correia,1968-09-03,38,Portugal,
37584223,/coach/37584223/osman-zeki-korkmaz/,O. Korkmaz,Osman Zeki Korkmaz,1982-05-02,48,Turkey,
37584234,/coach/37584234/juan-david-nino-casteblanco/,J. Niño Casteblanco,Juan David Niño Casteblanco,1988-06-27,56,Colombia,
37590075,/coach/37590075/vanni-sartini/,V. Sartini,Vanni Sartini,,27,Italy,https://cdn.sportmonks.com/images//soccer/coaches/27/37590075.png
37590394,/coach/37590394/akio-kogiku/,A. Kogiku,Akio Kogiku,1975-07-07,163,Japan,
37590437,/coach/37590437/diego-flores/,D. Flores,Diego Flores,,52,Argentina,
37593553,/coach/37593553/walid-regragui/,W. Regragui,Walid Regragui,,18,France,
37593601,/coach/37593601/juan-alejandro-acejo-rodriguez/,J. Acejo Rodriguez,Juan Alejandro Acejo Rodriguez,1978-01-24,45,Spain,
37594835,/coach/37594835/ionut-chirila/,I. Chirilă,Ionuț Chirilă,1966-01-09,39,Romania,
37600719,/coach/37600719/carsten-muller/,C. Müller,Carsten Müller,1971-10-03,21,Germany,
37602008,/coach/37602008/turgay-altay/,T. Altay,Turgay Altay,1980-02-16,48,Turkey,
37602353,/coach/37602353/nizamettin-set/,N. Set,Nizamettin Set,1966-01-19,48,Turkey,
37602374,/coach/37602374/miguel-rondelli/,M. Rondelli,Miguel Rondelli,,52,Argentina,
37606429,/coach/37606429/grzegorz-mokry/,G. Mokry,Grzegorz Mokry,1985-01-19,37,Poland,
37608726,/coach/37608726/nicolas-estevez-martinez/,N. Estévez Martínez,Nicolás Estévez Martínez,1980-01-29,45,Spain,https://cdn.sportmonks.com/images//soccer/coaches/22/37608726.png
37608741,/coach/37608741/alper-kayabunar/,A. Kayabunar,Alper Kayabunar,1985-11-29,21,Germany,
37609239,/coach/37609239/rodrigo-venegas/,R. Venegas,Rodrigo Venegas,,55,Chile,
37610194,/coach/37610194/paolo-vanoli/,P. Vanoli,Paolo Vanoli,1972-08-12,27,Italy,
37614914,/coach/37614914/martin-anselmi/,M. Anselmi,Martin Anselmi,,52,Argentina,
37615629,/coach/37615629/serkan-ozbalta/,S. Özbalta,Serkan Özbalta,1979-02-05,48,Turkey,
37618185,/coach/37618185/alain-negre/,A. Negre,Alain Negre,,18,France,
37618984,/coach/37618984/kevin-doherty/,K. Doherty,Kevin Doherty,1980-04-18,25,Republic of Ireland,
37618991,/coach/37618991/rikizo-matsuhashi/,R. Matsuhashi,Rikizo Matsuhashi,1968-08-22,163,Japan,
37620993,/coach/37620993/jung-hyo-lee/,J. Lee,Jung-Hyo Lee,1975-07-23,167,Korea Republic,
37621005,/coach/37621005/marcelo-venturelli/,M. Venturelli,Marcelo Venturelli,,52,Argentina,
37621959,/coach/37621959/roel-coumans/,R. Coumans,Roel Coumans,1970-08-23,34,Netherlands,
37624470,/coach/37624470/tim-gorner/,T. Görner,Tim Görner,,21,Germany,
37624473,/coach/37624473/jens-tiemann-gorny/,J. Tiemann-Gorny,Jens Tiemann-Gorny,1979-03-07,21,Germany,
37625119,/coach/37625119/jawad-al-jebouri/,J. Al Jebouri,Jawad Al Jebouri,1991-06-14,46,Sweden,
37625124,/coach/37625124/edson-argenis-tortolero-roman/,E. Tortolero Román,Edson Argenis Tortolero Román,1971-08-27,61,Venezuela,
37625768,/coach/37625768/julio-cesar-vaccari/,J. Vaccari,Julio César Vaccari,1980-07-09,52,Argentina,
37626398,/coach/37626398/alex-covelo/,A. Covelo,Alex Covelo,1978-05-19,45,Spain,
37629634,/coach/37629634/alex-morris/,A. Morris,Alex Morris,1983-10-05,14,England,
37629650,/coach/37629650/dermot-lennon/,D. Lennon,Dermot Lennon,,25,Republic of Ireland,
37630732,/coach/37630732/jose-omar-feitosa-alves/,J. Feitosa Alves,José Omar Feitosa Alves,1967-03-08,54,Brazil,
37631748,/coach/37631748/humberto-ovelar/,H. Ovelar,Humberto Ovelar,1969-12-24,58,Paraguay,
37632631,/coach/37632631/david-doniga-lara/,D. Dóniga Lara,David Dóniga Lara,1981-09-07,45,Spain,
37633958,/coach/37633958/michael-beale/,M. Beale,Michael Beale,1980-09-04,14,England,
37634995,/coach/37634995/carlos-horacio-compagnucci/,C. Compagnucci,Carlos Horacio Compagnucci,1968-08-06,52,Argentina,
37637489,/coach/37637489/robin-veldeman/,R. Veldeman,Robin Veldeman,,34,Netherlands,
37639917,/coach/37639917/christian-lattanzio/,C. Lattanzio,Christian Lattanzio,1971-09-10,27,Italy,
37640252,/coach/37640252/bingen-arostegui-guibelondo/,B. Arostegui Guibelondo,Bingen Arostegui Guibelondo,1969-11-08,45,Spain,
37640409,/coach/37640409/jang-gwan-lee/,J. Lee,Jang-Gwan Lee,1974-07-04,167,Korea Republic,
37640959,/coach/37640959/fabian-avendano/,F. Avendaño,Fabián Avendaño,,55,Chile,
37640962,/coach/37640962/patrick-rojas/,P. Rojas,Patrick Rojas,,55,Chile,
37646219,/coach/37646219/philipp-gasde/,P. Gasde,Philipp Gasde,1983-01-12,21,Germany,
37648549,/coach/37648549/edgar-ospina-echeverry/,E. Ospina Echeverry,Edgar Ospina Echeverry,1956-01-12,56,Colombia,
37649045,/coach/37649045/julio-rodolfo-neme-moreno/,J. Neme Moreno,Julio Rodolfo Neme Moreno,1964-09-18,60,Uruguay,
37649082,/coach/37649082/abel-eduardo-balbo/,A. Eduardo Balbo,Abel Eduardo Balbo,1966-06-01,52,Argentina,
37651957,/coach/37651957/youssef-manai/,Y. Manai,Youssef Manai,1975-09-06,145,Tunisia,
37655213,/coach/37655213/stephane-paganelli/,S. Paganelli,Stéphane Paganelli,1976-05-20,18,France,
37656417,/coach/37656417/chung-kyung-ho/,C. Kyung-Ho,Chung Kyung-Ho,,167,Korea Republic,
37656591,/coach/37656591/antonio-mur/,A. Mur,Antonio Mur,1964-04-29,52,Argentina,
37662210,/coach/37662210/orlando-ribeiro-de-oliveira/,O. Ribeiro de Oliveira,Orlando Ribeiro de Oliveira,1967-01-09,54,Brazil,
37663858,/coach/37663858/oscar-villegas/,?. Villegas,Óscar Villegas,1970-04-15,53,Bolivia,
37664674,/coach/37664674/galileo-percovich/,G. Percovich,Galileo Percovich,1968-04-20,60,Uruguay,
37664710,/coach/37664710/marcelo-saralegui-arregin/,M. Saralegui Arregín,Marcelo Saralegui Arregín,1971-05-18,60,Uruguay,
37664752,/coach/37664752/maximiliano-rama/,M. Rama,Maximiliano Rama,,52,Argentina,
37666404,/coach/37666404/matheus-joseph/,M. Joseph,Matheus Joseph,,37,Poland,
37666625,/coach/37666625/michael-wimmer/,M. Wimmer,Michael Wimmer,1980-06-18,21,Germany,
